Codigo,Sector,Area,Servicio,Elemento
E02-AB-EE-TabS,Cuarto Nivel,Aula B,Energía Eléctrica,Tablero seccional
E02-AB-G-Cal01,Cuarto Nivel,Aula B,Gas,Calefactor tiro balanceado
E02-AB-G-Cal02,Cuarto Nivel,Aula B,Gas,Calefactor tiro balanceado
E02-AB-Ilum-LE01,Cuarto Nivel,Aula B,Iluminación,Luz de emergencia
E02-AB-Ilum-Lum01,Cuarto Nivel,Aula B,Iluminación,3 x Tubo fluorescente 36 W
E02-AB-Ilum-Lum02,Cuarto Nivel,Aula B,Iluminación,3 x Tubo fluorescente 36 W
E02-AB-Ilum-Lum03,Cuarto Nivel,Aula B,Iluminación,3 x Tubo fluorescente 36 W
E02-AB-Ilum-Lum04,Cuarto Nivel,Aula B,Iluminación,3 x Tubo fluorescente 36 W
E02-AB-Ilum-Lum05,Cuarto Nivel,Aula B,Iluminación,3 x Tubo fluorescente 36 W
E02-AB-Ilum-Lum06,Cuarto Nivel,Aula B,Iluminación,3 x Tubo fluorescente 36 W
E02-AB-Ilum-Lum07,Cuarto Nivel,Aula B,Iluminación,3 x Dulux 36 W
E02-AB-Ilum-Lum08,Cuarto Nivel,Aula B,Iluminación,3 x Dulux 36 W
E02-AB-Ilum-Lum09,Cuarto Nivel,Aula B,Iluminación,3 x Dulux 36 W
E02-AB-Ilum-Lum10,Cuarto Nivel,Aula B,Iluminación,3 x Dulux 36 W
E02-AB-Ilum-Lum11,Cuarto Nivel,Aula B,Iluminación,3 x Dulux 36 W
E02-AB-Ilum-Lum12,Cuarto Nivel,Aula B,Iluminación,3 x Dulux 36 W
E02-AB-Ilum-Lum13,Cuarto Nivel,Aula B,Iluminación,3 x Dulux 36 W
E02-AB-Ilum-Lum14,Cuarto Nivel,Aula B,Iluminación,3 x Dulux 36 W
E02-AC-AA-AA01,Cuarto Nivel,Aula C,Aire acondicionado,Aire acondicionado 18000 Frig
E02-AC-Ce-P01,Cuarto Nivel,Aula C,Cerramiento,Puerta ingreso doble hoja
E02-AC-Ce-V01,Cuarto Nivel,Aula C,Cerramiento,Ventana exterior bisagra superior
E02-AC-Ce-V02,Cuarto Nivel,Aula C,Cerramiento,Ventana exterior bisagra superior
E02-AC-Ce-V03,Cuarto Nivel,Aula C,Cerramiento,Ventana exterior bisagra superior
E02-AC-Ce-V04,Cuarto Nivel,Aula C,Cerramiento,Ventana exterior bisagra superior
E02-AC-Ce-V05,Cuarto Nivel,Aula C,Cerramiento,Ventana exterior bisagra superior
E02-AC-Ce-V06,Cuarto Nivel,Aula C,Cerramiento,Ventana exterior bisagra superior
E02-AC-Ed-Gral,Cuarto Nivel,Aula C,Edilicio,General
E02-AC-EE-Bast01,Cuarto Nivel,Aula C,Energía Eléctrica,Toma doble
E02-AC-EE-Bast02,Cuarto Nivel,Aula C,Energía Eléctrica,2 x 1 Punto
E02-AC-EE-Bast03,Cuarto Nivel,Aula C,Energía Eléctrica,Toma doble
E02-AC-G-Cal01,Cuarto Nivel,Aula C,Gas,Calefactor tiro balanceado
E02-AC-Ilum-LE01,Cuarto Nivel,Aula C,Iluminación,Luz de emergencia
E02-AC-Ilum-Lum01,Cuarto Nivel,Aula C,Iluminación,3 x Tubo fluorescente 36 W
E02-AC-Ilum-Lum02,Cuarto Nivel,Aula C,Iluminación,3 x Tubo fluorescente 36 W
E02-AC-Ilum-Lum03,Cuarto Nivel,Aula C,Iluminación,3 x Tubo fluorescente 36 W
E02-AC-Ilum-Lum04,Cuarto Nivel,Aula C,Iluminación,3 x Dulux 36 W
E02-AC-Ilum-Lum05,Cuarto Nivel,Aula C,Iluminación,3 x Dulux 36 W
E02-AC-Ilum-Lum06,Cuarto Nivel,Aula C,Iluminación,3 x Dulux 36 W
E02-AC-Ilum-Lum07,Cuarto Nivel,Aula C,Iluminación,3 x Dulux 36 W
E03-01-AA-AA01,Biblioteca - Cooperadora,Biblioteca,Aire acondicionado,Aire acondicionado
E03-01-AA-AA02,Biblioteca - Cooperadora,Biblioteca,Aire acondicionado,Aire acondicionado
E03-01-CE-P01,Biblioteca - Cooperadora,Biblioteca,Cerramiento,Puerta ingreso doble hoja
E03-01-CE-V01,Biblioteca - Cooperadora,Biblioteca,Cerramiento,Ventana 2 mov 2 fijas
E03-01-CE-V02,Biblioteca - Cooperadora,Biblioteca,Cerramiento,Ventana 2 mov 2 fijas
E03-01-CE-V03,Biblioteca - Cooperadora,Biblioteca,Cerramiento,Ventana 2 mov 2 fijas
E03-01-CE-V04,Biblioteca - Cooperadora,Biblioteca,Cerramiento,Ventana 2 mov 2 fijas
E03-01-CE-V05,Biblioteca - Cooperadora,Biblioteca,Cerramiento,Ventana 2 mov 2 fijas
E03-01-Ed-Gral,Biblioteca - Cooperadora,Biblioteca,Edilicio,General
E03-01-EE-Bast01,Biblioteca - Cooperadora,Biblioteca,Energía Eléctrica,3 x 1 Punto
E03-01-EE-Bast02,Biblioteca - Cooperadora,Biblioteca,Energía Eléctrica,Toma doble
E03-01-EE-Bast03,Biblioteca - Cooperadora,Biblioteca,Energía Eléctrica,Toma doble
E03-01-EE-Bast04,Biblioteca - Cooperadora,Biblioteca,Energía Eléctrica,Toma doble
E03-01-EE-Bast05,Biblioteca - Cooperadora,Biblioteca,Energía Eléctrica,Toma doble
E03-01-EE-TabS01,Biblioteca - Cooperadora,Biblioteca,Energía Eléctrica,Tablero seccional
E03-01-EE-Zap01,Biblioteca - Cooperadora,Biblioteca,Energía Eléctrica,Zapatilla 4 bocas
E03-01-EE-Zap02,Biblioteca - Cooperadora,Biblioteca,Energía Eléctrica,Zapatilla 4 bocas
E03-01-G-Cal01,Biblioteca - Cooperadora,Biblioteca,Gas,Calefactor tiro balanceado
E03-01-G-Cal02,Biblioteca - Cooperadora,Biblioteca,Gas,Calefactor tiro balanceado
E03-01-Ilum-Lum01,Biblioteca - Cooperadora,Biblioteca,Iluminación,3 x Tubo fluorescente 36 W
E03-01-Ilum-Lum02,Biblioteca - Cooperadora,Biblioteca,Iluminación,3 x Tubo fluorescente 36 W
E03-01-Ilum-Lum03,Biblioteca - Cooperadora,Biblioteca,Iluminación,3 x Tubo fluorescente 36 W
E03-01-Ilum-Lum04,Biblioteca - Cooperadora,Biblioteca,Iluminación,3 x Tubo fluorescente 36 W
E03-01-Ilum-Lum05,Biblioteca - Cooperadora,Biblioteca,Iluminación,3 x Tubo fluorescente 36 W
E03-01-Ilum-Lum06,Biblioteca - Cooperadora,Biblioteca,Iluminación,3 x Tubo fluorescente 36 W
E03-01-Ilum-Lum07,Biblioteca - Cooperadora,Biblioteca,Iluminación,3 x Tubo fluorescente 36 W
E03-01-Ilum-Lum08,Biblioteca - Cooperadora,Biblioteca,Iluminación,3 x Tubo fluorescente 36 W
E03-01-Ilum-Lum09,Biblioteca - Cooperadora,Biblioteca,Iluminación,3 x Tubo fluorescente 36 W
E03-01-Ilum-Lum10,Biblioteca - Cooperadora,Biblioteca,Iluminación,3 x Tubo fluorescente 36 W
E03-01-Ilum-Lum11,Biblioteca - Cooperadora,Biblioteca,Iluminación,3 x Tubo fluorescente 36 W
E03-01-Ilum-Lum12,Biblioteca - Cooperadora,Biblioteca,Iluminación,2 x Tubo fluorescente 36 W
E03-01-Ilum-Lum13,Biblioteca - Cooperadora,Biblioteca,Iluminación,2 x Tubo fluorescente 36 W
E03-01-Ilum-Sal,Biblioteca - Cooperadora,Biblioteca,Iluminación,Cartel lumínico "SALIDA"
E03-02-AA-AA01,Biblioteca - Cooperadora,Sala de Lectura,Aire acondicionado,Aire acondicionado
E03-02-CE-P01,Biblioteca - Cooperadora,Sala de Lectura,Cerramiento,Puerta ingreso
E03-02-CE-V01,Biblioteca - Cooperadora,Sala de Lectura,Cerramiento,Ventana 2 mov 2 fijas
E03-02-CE-V02,Biblioteca - Cooperadora,Sala de Lectura,Cerramiento,Ventana 2 mov 2 fijas
E03-02-CE-V03,Biblioteca - Cooperadora,Sala de Lectura,Cerramiento,Ventana 2 mov 2 fijas
E03-02-CE-V04,Biblioteca - Cooperadora,Sala de Lectura,Cerramiento,Ventana 2 mov 2 fijas
E03-02-Ed-Gral,Biblioteca - Cooperadora,Sala de Lectura,Edilicio,General
E03-02-EE-Bast01,Biblioteca - Cooperadora,Sala de Lectura,Energía Eléctrica,2 x 1 Punto
E03-02-EE-Bast02,Biblioteca - Cooperadora,Sala de Lectura,Energía Eléctrica,Toma doble
E03-02-EE-Bast03,Biblioteca - Cooperadora,Sala de Lectura,Energía Eléctrica,Toma doble
E03-02-EE-Bast04,Biblioteca - Cooperadora,Sala de Lectura,Energía Eléctrica,Toma doble
E03-02-EE-Bast05,Biblioteca - Cooperadora,Sala de Lectura,Energía Eléctrica,Toma doble
E03-02-EE-Bast06,Biblioteca - Cooperadora,Sala de Lectura,Energía Eléctrica,Toma doble
E03-02-EE-Bast07,Biblioteca - Cooperadora,Sala de Lectura,Energía Eléctrica,Toma doble
E03-02-EE-TabS01,Biblioteca - Cooperadora,Sala de Lectura,Energía Eléctrica,Tablero Seccional
E03-02-G-Cal01,Biblioteca - Cooperadora,Sala de Lectura,Gas,Calefactor tiro balanceado
E03-02-Ilum-Lum01,Biblioteca - Cooperadora,Sala de Lectura,Iluminación,Panel LED 48 W
E03-02-Ilum-Lum02,Biblioteca - Cooperadora,Sala de Lectura,Iluminación,Panel LED 48 W
E03-02-Ilum-Lum03,Biblioteca - Cooperadora,Sala de Lectura,Iluminación,Panel LED 48 W
E03-02-Ilum-Lum04,Biblioteca - Cooperadora,Sala de Lectura,Iluminación,Panel LED 48 W
E03-02-Ilum-Lum05,Biblioteca - Cooperadora,Sala de Lectura,Iluminación,Panel LED 48 W
E03-02-Ilum-Lum06,Biblioteca - Cooperadora,Sala de Lectura,Iluminación,Panel LED 48 W
E03-02-Ilum-Lum07,Biblioteca - Cooperadora,Sala de Lectura,Iluminación,Panel LED 48 W
E03-02-Ilum-Lum08,Biblioteca - Cooperadora,Sala de Lectura,Iluminación,Panel LED 48 W
E03-02-Ilum-Lum09,Biblioteca - Cooperadora,Sala de Lectura,Iluminación,Panel LED 48 W
E03-03-AA-AA01,Biblioteca - Cooperadora,Cooperadora,Aire acondicionado,Aire acondicionado
E03-03-AA-AA02,Biblioteca - Cooperadora,Cooperadora,Aire acondicionado,Aire acondicionado
E03-03-AA-AA03,Biblioteca - Cooperadora,Cooperadora,Aire acondicionado,Aire acondicionado
E03-03-Ce-P01,Biblioteca - Cooperadora,Cooperadora,Cerramiento,Puerta ingreso
E03-03-Ce-V01,Biblioteca - Cooperadora,Cooperadora,Cerramiento,Ventana interna
E03-03-Ce-V02,Biblioteca - Cooperadora,Cooperadora,Cerramiento,Ventana interna
E03-03-Ce-V03,Biblioteca - Cooperadora,Cooperadora,Cerramiento,Ventana 2 mov 2 fijas
E03-03-Ce-V04,Biblioteca - Cooperadora,Cooperadora,Cerramiento,Ventana 2 mov 2 fijas
E03-03-Ed-Gral,Biblioteca - Cooperadora,Cooperadora,Edilicio,General
E03-03-EE-Bast01,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Punto luminarias
E03-03-EE-Bast02,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Toma doble
E03-03-EE-Bast03,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Toma doble
E03-03-EE-Bast04,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Toma doble
E03-03-EE-Bast05,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Toma doble
E03-03-EE-TabS01,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Tablero seccional
E03-03-EE-Zap01,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Zapatilla 4 bocas
E03-03-EE-Zap02,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Zapatilla 4 bocas
E03-03-EE-Zap03,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Zapatilla 4 bocas
E03-03-EE-Zap04,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Zapatilla 4 bocas
E03-03-EE-Zap05,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Zapatilla 4 bocas
E03-03-EE-Zap06,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Zapatilla 4 bocas
E03-03-EE-Zap07,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Zapatilla 4 bocas
E03-03-EE-Zap08,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Zapatilla 4 bocas
E03-03-EE-Zap09,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Zapatilla 4 bocas
E03-03-EE-Zap10,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Zapatilla 4 bocas
E03-03-EE-Zap11,Biblioteca - Cooperadora,Cooperadora,Energía Eléctrica,Zapatilla 4 bocas
E03-03-G-Cal01,Biblioteca - Cooperadora,Cooperadora,Gas,Calefactor tiro balanceado
E03-03-Ilum-Lum01,Biblioteca - Cooperadora,Cooperadora,Iluminación,3 x Tubo fluorescente 36 W
E03-03-Ilum-Lum02,Biblioteca - Cooperadora,Cooperadora,Iluminación,3 x Tubo fluorescente 36 W
E03-03-Ilum-Lum03,Biblioteca - Cooperadora,Cooperadora,Iluminación,3 x Tubo fluorescente 36 W
E03-03-Ilum-Lum04,Biblioteca - Cooperadora,Cooperadora,Iluminación,3 x Tubo fluorescente 36 W
E03-03-Ilum-Lum05,Biblioteca - Cooperadora,Cooperadora,Iluminación,3 x Tubo fluorescente 36 W
E03-04-Ce-P01,Biblioteca - Cooperadora,Depósito  Trab. Finales,Cerramiento,Puerta ingreso
E03-04-Ed-Gral,Biblioteca - Cooperadora,Depósito  Trab. Finales,Edilicio,General
E03-04-EE-Bast01,Biblioteca - Cooperadora,Depósito  Trab. Finales,Energía Eléctrica,Punto + Toma
E03-04-Ilum-Lum01,Biblioteca - Cooperadora,Depósito  Trab. Finales,Iluminación,Foco BC 20W
E03-04-Ilum-Lum02,Biblioteca - Cooperadora,Depósito  Trab. Finales,Iluminación,Foco BC 20W
E03-05-Ce-P01,Biblioteca - Cooperadora,Hall,Cerramiento,Puerta ingreso doble hoja
E03-05-Ce-P02,Biblioteca - Cooperadora,Hall,Cerramiento,Puerta a biblioteca
E03-05-Ed-Gral,Biblioteca - Cooperadora,Hall,Edilicio,General
E03-05-EE-Bast01,Biblioteca - Cooperadora,Hall,Energía Eléctrica,Punto luminarias
E03-05-EE-Bast02,Biblioteca - Cooperadora,Hall,Energía Eléctrica,Toma
E03-05-EE-TabG,Biblioteca - Cooperadora,Hall,Energía Eléctrica,Tablero General
E03-05-Ilum-Lum01,Biblioteca - Cooperadora,Hall,Iluminación,Foco BC 20W
E03-05-Ilum-Lum02,Biblioteca - Cooperadora,Hall,Iluminación,Foco BC 20W
E03-06-Ag-Can01,Biblioteca - Cooperadora,Baño Hombres,Agua potable,Canillla pared 
E03-06-Ag-CanB01,Biblioteca - Cooperadora,Baño Hombres,Agua potable,Canilla pulsador bacha
E03-06-Ag-CanB02,Biblioteca - Cooperadora,Baño Hombres,Agua potable,Canilla pulsador bacha
E03-06-Ag-CanM01,Biblioteca - Cooperadora,Baño Hombres,Agua potable,Canilla pulsador mingitorio
E03-06-Ag-CanM02,Biblioteca - Cooperadora,Baño Hombres,Agua potable,Canilla pulsador mingitorio
E03-06-Ag-Válv01,Biblioteca - Cooperadora,Baño Hombres,Agua potable,Válvula inodoro
E03-06-Ag-Válv02,Biblioteca - Cooperadora,Baño Hombres,Agua potable,Válvula inodoro
E03-06-Ce-P01,Biblioteca - Cooperadora,Baño Hombres,Cerramiento,Puerta ingreso
E03-06-Ce-P02,Biblioteca - Cooperadora,Baño Hombres,Cerramiento,Puerta inod01
E03-06-Ce-P03,Biblioteca - Cooperadora,Baño Hombres,Cerramiento,Puerta inod02
E03-06-Cl-Bac01 ,Biblioteca - Cooperadora,Baño Hombres,Cloacas,bacha baño porcelana
E03-06-Cl-Bac02,Biblioteca - Cooperadora,Baño Hombres,Cloacas,bacha baño porcelana
E03-06-Cl-InV01,Biblioteca - Cooperadora,Baño Hombres,Cloacas,Inodoro con valvula
E03-06-Cl-InV02,Biblioteca - Cooperadora,Baño Hombres,Cloacas,Inodoro con valvula
E03-06-Cl-Ming01,Biblioteca - Cooperadora,Baño Hombres,Cloacas,Mingitorio
E03-06-Cl-Ming02,Biblioteca - Cooperadora,Baño Hombres,Cloacas,Mingitorio
E03-06-Ed-Gral,Biblioteca - Cooperadora,Baño Hombres,Edilicio,General
E03-06-EE-Bast01,Biblioteca - Cooperadora,Baño Hombres,Energía Eléctrica,2 x 1 Punto + Toma
E03-06-Ilum-Lum01,Biblioteca - Cooperadora,Baño Hombres,Iluminación,Foco BC 20W
E03-06-Ilum-Lum02,Biblioteca - Cooperadora,Baño Hombres,Iluminación,Foco BC 20W
E03-06-Ilum-Lum03,Biblioteca - Cooperadora,Baño Hombres,Iluminación,Foco BC 20W
E03-06-Ilum-Lum04,Biblioteca - Cooperadora,Baño Hombres,Iluminación,Foco incand 45W
E03-07-Ag-Can01,Biblioteca - Cooperadora,Baño Mujeres,Agua potable,Canillla pared 
E03-07-Ag-CanB01,Biblioteca - Cooperadora,Baño Mujeres,Agua potable,Canilla pulsador bacha
E03-07-Ag-CanB02,Biblioteca - Cooperadora,Baño Mujeres,Agua potable,Canilla pulsador bacha
E03-07-Ag-Válv01,Biblioteca - Cooperadora,Baño Mujeres,Agua potable,Válvula inodoro
E03-07-Ag-Válv02,Biblioteca - Cooperadora,Baño Mujeres,Agua potable,Válvula inodoro
E03-07-Ce-P01,Biblioteca - Cooperadora,Baño Mujeres,Cerramiento,Puerta ingreso
E03-07-Ce-P02,Biblioteca - Cooperadora,Baño Mujeres,Cerramiento,Puerta inod01
E03-07-Ce-P03,Biblioteca - Cooperadora,Baño Mujeres,Cerramiento,Puerta inod02
E03-07-Cl-Bac01 ,Biblioteca - Cooperadora,Baño Mujeres,Cloacas,bacha baño porcelana
E03-07-Cl-Bac02,Biblioteca - Cooperadora,Baño Mujeres,Cloacas,bacha baño porcelana
E03-07-Cl-InV01,Biblioteca - Cooperadora,Baño Mujeres,Cloacas,Inodoro con valvula
E03-07-Cl-InV02,Biblioteca - Cooperadora,Baño Mujeres,Cloacas,Inodoro con valvula
E03-07-Ed-Gral,Biblioteca - Cooperadora,Baño Mujeres,Edilicio,General
E03-07-EE-Bast01,Biblioteca - Cooperadora,Baño Mujeres,Energía Eléctrica,2 x 1 Punto + Toma
E03-07-Ilum-Lum01,Biblioteca - Cooperadora,Baño Mujeres,Iluminación,Foco BC 20W
E03-07-Ilum-Lum02,Biblioteca - Cooperadora,Baño Mujeres,Iluminación,Foco BC 20W
E03-07-Ilum-Lum03,Biblioteca - Cooperadora,Baño Mujeres,Iluminación,Foco BC 20W
E03-07-Ilum-Lum04,Biblioteca - Cooperadora,Baño Mujeres,Iluminación,Foco incand 45W
E03-08-Ed-Gral,Biblioteca - Cooperadora,Vereda perimetral,Edilicio,General
E03-08-G-Reg01,Biblioteca - Cooperadora,Vereda perimetral,Gas,Casilla regulador de presión
E03-08-Ilum-FC01,Biblioteca - Cooperadora,Vereda perimetral,Iluminación,Fotocélula 
E03-08-Ilum-LExt01,Biblioteca - Cooperadora,Vereda perimetral,Iluminación,Foco BC 32W
E03-08-Ilum-LExt02,Biblioteca - Cooperadora,Vereda perimetral,Iluminación,Foco BC 32W
E03-08-Ilum-LExt03,Biblioteca - Cooperadora,Vereda perimetral,Iluminación,Foco BC 32W
E03-08-Ilum-LExt04,Biblioteca - Cooperadora,Vereda perimetral,Iluminación,Foco BC 32W
E03-08-Ilum-LExt05,Biblioteca - Cooperadora,Vereda perimetral,Iluminación,Foco BC 32W
E04-01-Ag-LavO01,Lab. Química,Hall,Agua potable,Lava ojos y ducha de emergencia
E04-01-Ag-LavO02,Lab. Química,Hall,Agua potable,Lava ojos y ducha de emergencia
E04-01-Ce-P01,Lab. Química,Hall,Cerramiento,Puerta ingreso doble hoja Sur
E04-01-Ce-P02,Lab. Química,Hall,Cerramiento,Puerta ingreso doble hoja Norte
E04-01-Ed-Gral,Lab. Química,Hall,Edilicio,General
E04-01-EE-Bast01,Lab. Química,Hall,Energía Eléctrica,Punto combinado
E04-01-EE-Bast02,Lab. Química,Hall,Energía Eléctrica,Toma
E04-01-EE-Bast03,Lab. Química,Hall,Energía Eléctrica,Punto combinado
E04-01-EE-Sal01,Lab. Química,Hall,Energía Eléctrica,Cartel lumínico "SALIDA"
E04-01-EE-TabG,Lab. Química,Hall,Energía Eléctrica,Tablero general  
E04-01-Ilum-LE01,Lab. Química,Hall,Iluminación,Luz de emergencia
E04-01-Ilum-Lum01,Lab. Química,Hall,Iluminación,Foco BC 20W
E04-01-Ilum-Lum02,Lab. Química,Hall,Iluminación,Foco BC 20W
E04-01-Ilum-Lum03,Lab. Química,Hall,Iluminación,Foco BC 20W
E04-01-Ilum-Lum04,Lab. Química,Hall,Iluminación,Foco BC 20W
E04-02-AA-Ext01,Lab. Química,Lab Química General,Aire acondicionado,Extractor de aire de pared
E04-02-AA-Ext02,Lab. Química,Lab Química General,Aire acondicionado,Extractor de aire de pared
E04-02-Ag-CanB01,Lab. Química,Lab Química General,Agua potable,Canilla para bacha cocina
E04-02-Ag-CanB02,Lab. Química,Lab Química General,Agua potable,Canilla para bacha cocina
E04-02-Ag-CanB03,Lab. Química,Lab Química General,Agua potable,Canilla para bacha cocina
E04-02-Ag-CanB04,Lab. Química,Lab Química General,Agua potable,Canilla para bacha cocina
E04-02-Ag-CanB05,Lab. Química,Lab Química General,Agua potable,Canilla para bacha cocina
E04-02-Ag-CanB06,Lab. Química,Lab Química General,Agua potable,Canilla para bacha cocina
E04-02-Ag-CanB07,Lab. Química,Lab Química General,Agua potable,Canilla para bacha cocina
E04-02-Ag-CanB08,Lab. Química,Lab Química General,Agua potable,Canilla para bacha cocina
E04-02-Ag-CanB09,Lab. Química,Lab Química General,Agua potable,Canilla para bacha cocina
E04-02-Ag-CanB10,Lab. Química,Lab Química General,Agua potable,Canilla para bacha cocina
E04-02-Ag-CanB11,Lab. Química,Lab Química General,Agua potable,Canilla para bacha cocina
E04-02-Ce-P01,Lab. Química,Lab Química General,Cerramiento,Puerta ingreso
E04-02-Ce-P02,Lab. Química,Lab Química General,Cerramiento,Puerta salida de emergencia
E04-02-Ce-V01,Lab. Química,Lab Química General,Cerramiento,Ventana 2 mov 2 fijas
E04-02-Ce-V02,Lab. Química,Lab Química General,Cerramiento,Ventana 2 mov 2 fijas
E04-02-Ce-V03,Lab. Química,Lab Química General,Cerramiento,Ventana 1 mov 1 fija
E04-02-Ce-V04,Lab. Química,Lab Química General,Cerramiento,Ventana 2 mov 2 fijas
E04-02-Cl-Bac01,Lab. Química,Lab Química General,Cloacas,Bacha cocina
E04-02-Cl-Bac02,Lab. Química,Lab Química General,Cloacas,Bacha cocina
E04-02-Cl-Bac03,Lab. Química,Lab Química General,Cloacas,Bacha cocina
E04-02-Cl-Bac04,Lab. Química,Lab Química General,Cloacas,Bacha cocina
E04-02-Cl-Bac05,Lab. Química,Lab Química General,Cloacas,Bacha cocina
E04-02-Cl-Bac06,Lab. Química,Lab Química General,Cloacas,Bacha cocina
E04-02-Cl-Bac07,Lab. Química,Lab Química General,Cloacas,Bacha cocina
E04-02-Cl-Bac08,Lab. Química,Lab Química General,Cloacas,Bacha cocina
E04-02-Cl-Bac09,Lab. Química,Lab Química General,Cloacas,Bacha cocina
E04-02-Cl-Bac10,Lab. Química,Lab Química General,Cloacas,Bacha cocina
E04-02-Cl-Bac11,Lab. Química,Lab Química General,Cloacas,Bacha cocina
E04-02-Ed-Gral,Lab. Química,Lab Química General,Edilicio,General
E04-02-EE-Bast01,Lab. Química,Lab Química General,Energía Eléctrica,3 x 1 Punto
E04-02-EE-Bast02,Lab. Química,Lab Química General,Energía Eléctrica,Toma doble
E04-02-EE-Bast03,Lab. Química,Lab Química General,Energía Eléctrica,Toma doble
E04-02-EE-Bast04,Lab. Química,Lab Química General,Energía Eléctrica,Punto
E04-02-EE-Boc01,Lab. Química,Lab Química General,Energía Eléctrica,Toma doble + Toma Trif
E04-02-EE-Boc02,Lab. Química,Lab Química General,Energía Eléctrica,Toma doble + Toma Trif
E04-02-EE-Boc03,Lab. Química,Lab Química General,Energía Eléctrica,Toma doble + Toma Trif
E04-02-EE-Boc04,Lab. Química,Lab Química General,Energía Eléctrica,Toma doble + Toma Trif
E04-02-EE-Boc05,Lab. Química,Lab Química General,Energía Eléctrica,Toma doble + Toma Trif
E04-02-EE-Boc06,Lab. Química,Lab Química General,Energía Eléctrica,Toma doble + Toma Trif
E04-02-EE-Boc07,Lab. Química,Lab Química General,Energía Eléctrica,Toma doble + Toma Trif
E04-02-EE-Boc08,Lab. Química,Lab Química General,Energía Eléctrica,Toma doble + Toma Trif
E04-02-EE-Boc09,Lab. Química,Lab Química General,Energía Eléctrica,Toma doble + Toma Trif
E04-02-EE-Boc10,Lab. Química,Lab Química General,Energía Eléctrica,Toma doble + Toma Trif
E04-02-EE-Boc11,Lab. Química,Lab Química General,Energía Eléctrica,Toma doble + Toma Trif
E04-02-EE-Boc12,Lab. Química,Lab Química General,Energía Eléctrica,Toma doble + Toma Trif
E04-02-EE-Boc13,Lab. Química,Lab Química General,Energía Eléctrica,Toma doble + Toma Trif
E04-02-EE-TabS,Lab. Química,Lab Química General,Energía Eléctrica,Tablero Seccional
E04-02-G-Cal01,Lab. Química,Lab Química General,Gas,Calefactor tiro balanceado
E04-02-G-Mech01,Lab. Química,Lab Química General,Gas,Mechero
E04-02-G-Mech02,Lab. Química,Lab Química General,Gas,Mechero
E04-02-G-Mech03,Lab. Química,Lab Química General,Gas,Mechero
E04-02-G-Mech04,Lab. Química,Lab Química General,Gas,Mechero
E04-02-G-Mech05,Lab. Química,Lab Química General,Gas,Mechero
E04-02-G-Mech06,Lab. Química,Lab Química General,Gas,Mechero
E04-02-G-Mech07,Lab. Química,Lab Química General,Gas,Mechero
E04-02-G-Mech08,Lab. Química,Lab Química General,Gas,Mechero
E04-02-G-Mech09,Lab. Química,Lab Química General,Gas,Mechero
E04-02-G-Mech10,Lab. Química,Lab Química General,Gas,Mechero
E04-02-Ilum-Lum01,Lab. Química,Lab Química General,Iluminación,2 x Tubo fluorescente 36 W
E04-02-Ilum-Lum02,Lab. Química,Lab Química General,Iluminación,2 x Tubo fluorescente 36 W
E04-02-Ilum-Lum03,Lab. Química,Lab Química General,Iluminación,2 x Tubo fluorescente 36 W
E04-02-Ilum-Lum04,Lab. Química,Lab Química General,Iluminación,2 x Tubo fluorescente 36 W
